"ObjectID","PropertyID","PropertyValue","SourceID","TimeStamp"
"0120885603","AuthorsNamesList","zheng,pei","gunars store","null"
"0120885603","AuthorsNamesList","zheng,pei","gunter koppon","null"
"0120885603","AuthorsNamesList","ni,lionel; zheng,pei","lakeside books","null"
"0120885603","AuthorsNamesList","ni,lionel; zheng,pei","movies with a smile","null"
"0120885603","AuthorsNamesList","ni,lionel; zheng,pei","paperbackshop-us","null"
"0120885603","AuthorsNamesList","ni,lionel; zheng,pei","paperbackworld.de","null"
"0120885603","AuthorsNamesList","ni,lionel; zheng,pei","players quest","null"
"0120885603","AuthorsNamesList","zheng,pei","powell's  books","null"
"0120885603","AuthorsNamesList","ni,lionel; zheng,pei","quartermelon","null"
"0120885603","AuthorsNamesList","ni,lionel; zheng,pei","revaluation books","null"
"0120885603","AuthorsNamesList","zheng,pei","sarl culture-factory","null"
"0120885603","AuthorsNamesList","ni,lionel; zheng,pei","stratford books","null"
"0120885603","AuthorsNamesList","zheng,pei","sunmark store","null"
"0120885603","AuthorsNamesList","ni,lionel; zheng,pei","textbookxdotcom","null"
"0120885603","AuthorsNamesList","zheng,pei","the book depository","null"
"0120885603","AuthorsNamesList","ni,lionel; zheng,pei","versandantiquariat robert a. mueller","null"
"0120885603","AuthorsNamesList","zheng,pei","worldofbooks","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","a1books","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","aha-buch","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","alphacraze.com","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","annex books inc","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","blackwell online","null"
"0120887932","AuthorsNamesList","kazmier,chris","bobs books","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","book lovers usa","null"
"0120887932","AuthorsNamesList","kazmier,chris","books down under","null"
"0120887932","AuthorsNamesList","wilkins,mark","books2anywhere.com","null"
"0120887932","AuthorsNamesList","wilkins,mark","caiman","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","college book service","null"
"0120887932","AuthorsNamesList","wilkins,mark; osterburg,stephan","ecampus.com","null"
"0120887932","AuthorsNamesList","wilkins,mark","free postage ! @thebookcompany","null"
"0120887932","AuthorsNamesList","kazmier,chris","gunter koppon","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","lakeside books","null"
"0120887932","AuthorsNamesList","wilkins,mark","limelight bookshop","null"
"0120887932","AuthorsNamesList","wilkins,mark","mega media depot","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","movies with a smile","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","papamedia.com","null"
"0120887932","AuthorsNamesList","wilkins,mark","paperbackshop-us","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","paperbackworld.de","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","players quest","null"
"0120887932","AuthorsNamesList","wilkins,mark","powell's  books","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","quartermelon","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark; osterburg,stephan","revaluation books","null"
"0120887932","AuthorsNamesList","wilkins,mark","sarl culture-factory","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","stratford books","null"
"0120887932","AuthorsNamesList","wilkins,mark","striped ostrich","null"
"0120887932","AuthorsNamesList","wilkins,mark; osterburg,stephan","textbookxdotcom","null"
"0120887932","AuthorsNamesList","wilkins,mark","the book depository","null"
"0120887932","AuthorsNamesList","wilkins,mark","thebookcom","null"
"0120887932","AuthorsNamesList","kazmier,chris; wilkins,mark","versandantiquariat robert a. mueller","null"
"0120887932","AuthorsNamesList","kazmier,chris","worldofbooks","null"
"0120887975","AuthorsNamesList","celko,joe","a1books","null"
"0120887975","AuthorsNamesList","celko,joe","aha-buch","null"
"0120887975","AuthorsNamesList","celko,joe","blackwell online","null"
"0120887975","AuthorsNamesList","celko,joe","bobs books","null"
"0120887975","AuthorsNamesList","celko,joe","books down under","null"
"0120887975","AuthorsNamesList","celko,joe","browns books","null"
"0120887975","AuthorsNamesList","celko,joe","free postage ! @thebookcompany","null"
"0120887975","AuthorsNamesList","celko,joe","gunars store","null"
"0120887975","AuthorsNamesList","celko,joe","gunter koppon","null"
"0120887975","AuthorsNamesList","celko,joe","lakeside books","null"
"0120887975","AuthorsNamesList","celko,joe","limelight bookshop","null"
"0120887975","AuthorsNamesList","celko,joe","netocc","null"
"0120887975","AuthorsNamesList","celko,joe","papamedia.com","null"
"0120887975","AuthorsNamesList","celko,joe","paperbackworld.de","null"
"0120887975","AuthorsNamesList","celko,joe","powell's  books","null"
"0120887975","AuthorsNamesList","celko,joe","quartermelon","null"
"0120887975","AuthorsNamesList","celko,joe","reliable book service","null"
"0120887975","AuthorsNamesList","celko,joe","sarl culture-factory","null"
"0120887975","AuthorsNamesList","celko,joe","stratford books","null"
"0120887975","AuthorsNamesList","celko,joe","the book depository","null"
"0120887975","AuthorsNamesList","celko,joe","thebookcom","null"
"0120887975","AuthorsNamesList","celko,joe","versandantiquariat robert a. mueller","null"
"0120887975","AuthorsNamesList","celko,joe","worldofbooks","null"
"0120887983","AuthorsNamesList","hay,david","a1books","null"
"0120887983","AuthorsNamesList","hay,david","aha-buch","null"
"0120887983","AuthorsNamesList","hay,david","alphacraze.com","null"
"0120887983","AuthorsNamesList","hay,david","blackwell online","null"
"0120887983","AuthorsNamesList","hay,david","bobs books","null"
"0120887983","AuthorsNamesList","hay,david","book lovers usa","null"
"0120887983","AuthorsNamesList","hay,david","books down under","null"
"0120887983","AuthorsNamesList","hay,david","books2anywhere.com","null"
"0120887983","AuthorsNamesList","hay,david","caiman","null"
"0120887983","AuthorsNamesList","hay,david","cobu gmbh & co. kg","null"
"0120887983","AuthorsNamesList","hay,david","college book service","null"
"0120887983","AuthorsNamesList","hay,david","dvd legacy","null"
"0120887983","AuthorsNamesList","hay,david","limelight bookshop","null"
"0120887983","AuthorsNamesList","hay,david","movies with a smile","null"
"0120887983","AuthorsNamesList","hay,david","paperbackshop-us","null"
"0120887983","AuthorsNamesList","hay,david","paperbackworld.de","null"
"0120887983","AuthorsNamesList","hay,david","players quest","null"
"0120887983","AuthorsNamesList","hay,david","powell's  books","null"
"0120887983","AuthorsNamesList","hay,david","quartermelon","null"
"0120887983","AuthorsNamesList","hay,david","revaluation books","null"
"0120887983","AuthorsNamesList","hay,david","sarl culture-factory","null"
"0120887983","AuthorsNamesList","hay,david","stratford books","null"
"0120887983","AuthorsNamesList","hay,david","textbookxdotcom","null"
"0120887983","AuthorsNamesList","hay,david","the book depository","null"
"0120887983","AuthorsNamesList","hay,david","versandantiquariat robert a. mueller","null"
"0120887991","AuthorsNamesList","schneider,markus; guting,ralf","a1books","null"
"0120887991","AuthorsNamesList","schneider,markus; guting,ralf","aha-buch","null"
"0120887991","AuthorsNamesList","schneider,markus; guting,ralf","bobs books","null"
"0120887991","AuthorsNamesList","schneider,markus; guting,ralf","book lovers usa","null"
"0120887991","AuthorsNamesList","schneider,markus; guting,ralf","books down under","null"
"0120887991","AuthorsNamesList","guting,ralf","caiman","null"
"0120887991","AuthorsNamesList","schneider,markus; guting,ralf","cobu gmbh & co. kg","null"
"0120887991","AuthorsNamesList","schneider,markus","gunars store","null"
"0120887991","AuthorsNamesList","guting,ralf","gunter koppon","null"
"0120887991","AuthorsNamesList","schneider,markus","htbook","null"
"0120887991","AuthorsNamesList","schneider,markus","limelight bookshop","null"
"0120887991","AuthorsNamesList","schneider,markus; guting,ralf","papamedia.com","null"
"0120887991","AuthorsNamesList","schneider,markus; guting,ralf","paperbackworld.de","null"
"0120887991","AuthorsNamesList","guting,ralf","powell's  books","null"
"0120887991","AuthorsNamesList","schneider,markus; guting,ralf","quartermelon","null"
"0120887991","AuthorsNamesList","schneider,markus; guting,ralf","reliable book service","null"
"0120887991","AuthorsNamesList","schneider,markus; guting,ralf","revaluation books","null"
"0120887991","AuthorsNamesList","schneider,markus; guting,ralf","stratford books","null"
"0120887991","AuthorsNamesList","guting,ralf","sunmark store","null"
"0120887991","AuthorsNamesList","schneider,markus; guting,ralf","the book cellar, llc","null"
"0120887991","AuthorsNamesList","guting,ralf","the book depository","null"
"0120887991","AuthorsNamesList","schneider,markus; guting,ralf","versandantiquariat robert a. mueller","null"
"0120887991","AuthorsNamesList","guting,ralf","worldofbooks","null"
"0120958112","AuthorsNamesList","bias,randolph; mayhew,deborah","a1books","null"
"0120958112","AuthorsNamesList","mayhew,deborah","bobs books","null"
"0120958112","AuthorsNamesList","mayhew,deborah","books down under","null"
"0120958112","AuthorsNamesList","bias,randolph; mayhew,deborah","books2anywhere.com","null"
"0120958112","AuthorsNamesList","bias,randolph","caiman","null"
"0120958112","AuthorsNamesList","mayhew,deborah","gunars store","null"
"0120958112","AuthorsNamesList","mayhew,deborah","gunter koppon","null"
"0120958112","AuthorsNamesList","bias,randolph","limelight bookshop","null"
"0120958112","AuthorsNamesList","bias,randolph; mayhew,deborah","papamedia.com","null"
"0120958112","AuthorsNamesList","bias,randolph; mayhew,deborah","quartermelon","null"
"0120958112","AuthorsNamesList","bias,randolph; mayhew,deborah","revaluation books","null"
"0120958112","AuthorsNamesList","bias,randolph; mayhew,deborah","stratford books","null"
"0120958112","AuthorsNamesList","mayhew,deborah","worldofbooks","null"
"0120959704","AuthorsNamesList","bidgoli,hossein","100pockets","null"
"0120959704","AuthorsNamesList","bidgoli,hossein","a1books","null"
"0120959704","AuthorsNamesList","bidgoli,hossein","aridium internet books","null"
"0120959704","AuthorsNamesList","bidgoli,hossein","books2anywhere.com","null"
"0120959704","AuthorsNamesList","bidgoli,hossein","bunches of books","null"
"0120959704","AuthorsNamesList","bidgoli,hossein","limelight bookshop","null"
"0120959704","AuthorsNamesList","bidgoli,hossein","lost books","null"
"0120959704","AuthorsNamesList","bidgoli,hossein","papamedia.com","null"
"0120959704","AuthorsNamesList","bidgoli,hossein","paperbackshop-us","null"
"0121028208","AuthorsNamesList","black,john","a1books","null"
"0121028208","AuthorsNamesList","black,john","au brouillon de culture","null"
"0121028208","AuthorsNamesList","black,john","caiman","null"
"0121028208","AuthorsNamesList","black,john","church stretton books","null"
"0121028208","AuthorsNamesList","black,john","gotbooks","null"
"0121028208","AuthorsNamesList","black,john","limelight bookshop","null"
"0121028208","AuthorsNamesList","black,john","livrenoir","null"
"0121028208","AuthorsNamesList","black,john","papamedia.com","null"
"0121028208","AuthorsNamesList","black,john","revaluation books","null"
"0121028208","AuthorsNamesList","black,john","wm burgett bks and collectibles","null"
"0121339602","AuthorsNamesList","brinkman,ron","a1books","null"
"0121339602","AuthorsNamesList","brinkman,ron","aha-buch","null"
"0121339602","AuthorsNamesList","brinkman,ron","blackwell online","null"
"0121339602","AuthorsNamesList","brinkman,ron","bobs books","null"
"0121339602","AuthorsNamesList","brinkman,ron","browns books","null"
"0121339602","AuthorsNamesList","brinkman,ron","caiman","null"
"0121339602","AuthorsNamesList","brinkman,ron","free postage ! @thebookcompany","null"
"0121339602","AuthorsNamesList","brinkman,ron","gunars store","null"
"0121339602","AuthorsNamesList","brinkman,ron","gunter koppon","null"
"0121339602","AuthorsNamesList","brinkman,ron","lakeside books","null"
"0121339602","AuthorsNamesList","brinkman,ron","limelight bookshop","null"
"0121339602","AuthorsNamesList","brinkman,ron","papamedia.com","null"
"0121339602","AuthorsNamesList","brinkman,ron","paperbackworld.de","null"
"0121339602","AuthorsNamesList","brinkman,ron","powell's  books","null"
"0121339602","AuthorsNamesList","brinkman,ron","quartermelon","null"
"0121339602","AuthorsNamesList","brinkman,ron","sarl culture-factory","null"
"0121339602","AuthorsNamesList","brinkman,ron","stratford books","null"
"0121339602","AuthorsNamesList","brinkman,ron","the book depository","null"
"0121339602","AuthorsNamesList","brinkman,ron","thebookcom","null"
"0121339602","AuthorsNamesList","brinkman,ron","versandantiquariat robert a. mueller","null"
"0121339602","AuthorsNamesList","brinkman,ron","worldofbooks","null"
"0121403106","AuthorsNamesList","bull,david","a1books","null"
"0121403106","AuthorsNamesList","bull,david","a2zbooks","null"
"0121403106","AuthorsNamesList","bull,david","academic books online","null"
"0121403106","AuthorsNamesList","canagarajah,nishan; nix,andrew; bull,david","bargainbookstores.com","null"
"0121403106","AuthorsNamesList","bull,david","caiman","null"
"0121403106","AuthorsNamesList","bull,david","cummings books","null"
"0121403106","AuthorsNamesList","bull,david","free postage ! @thebookcompany","null"
"0121403106","AuthorsNamesList","bull,david","frugal media corporation","null"
"0121403106","AuthorsNamesList","canagarajah,nishan; nix,andrew; bull,david","galloway and porter ltd aba ilab  ba","null"
"0121403106","AuthorsNamesList","bull,david","innana rollason","null"
"0121403106","AuthorsNamesList","bull,david","kitabay","null"
"0121403106","AuthorsNamesList","bull,david","lakeside books","null"
"0121403106","AuthorsNamesList","bull,david","limelight bookshop","null"
"0121403106","AuthorsNamesList","bull,david","papamedia.com","null"
"0121403106","AuthorsNamesList","bull,david","powell's  books","null"
"0121403106","AuthorsNamesList","canagarajah,nishan; nix,andrew; bull,david","quartermelon","null"
"0121403106","AuthorsNamesList","canagarajah,nishan; nix,andrew; bull,david","research ink","null"
"0121403106","AuthorsNamesList","canagarajah,nishan; nix,andrew; bull,david","revaluation books","null"
"0121403106","AuthorsNamesList","bull,david","the book bin -- attn: carl","null"
"0121403106","AuthorsNamesList","bull,david","thebookcom","null"
"0121604527","AuthorsNamesList","speed,tim; korper,steffano; carrington,charles; ellis,juanita","a1books","null"
"0121604527","AuthorsNamesList","speed,tim; carrington,charles; ellis,juanita","boox2relyon","null"
"0121604527","AuthorsNamesList","carrington,charles","caiman","null"
"0121604527","AuthorsNamesList","speed,tim; korper,steffano; carrington,charles; ellis,juanita","dotcom liquidators / dc 1","null"
"0121604527","AuthorsNamesList","carrington,charles","free postage ! @thebookcompany","null"
"0121604527","AuthorsNamesList","carrington,charles","lakeside books","null"
"0121604527","AuthorsNamesList","carrington,charles","limelight bookshop","null"
"0121604527","AuthorsNamesList","carrington,charles","papamedia.com","null"
